 * Serving Flask app 'app'
 * Debug mode: off
WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5178
Press CTRL+C to quit
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36858 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36860 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36864 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36875 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36899 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36902 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:45] "GET /api/tmog/appearance/36905 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /mv?d=1&t=16&items=8:166840,9:166842,5:167997,10:166846,7:167932,16:166866,6:166900,1:166903,3:166906 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/viewer/viewer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/character/1.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/character/1.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1011653.m2 HTTP/1.1" 200 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/charactercustomization/1.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1027494.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1027767.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1027743.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/3582341.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/3685121.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/3484643.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/bone/1054937.bone HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/8/166840.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/9/166842.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/10/166846.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/5/167997.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/16/166866.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/7/167932.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/6/166900.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/1/166903.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/meta/armor/3/166906.json HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799606.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799605.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799607.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799612.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799613.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799617.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799616.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799611.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799609.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799483.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799615.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799614.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799604.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1800029.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799904.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1802144.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799508.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/textures/1799526.webp HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1800015.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/m2/1800017.m2 HTTP/1.1" 304 -
127.0.0.1 - - [27/Aug/2026 10:34:50] "GET /zam/skin/1012983.skin HTTP/1.1" 304 -
